usuario,contiene,formato,idioma,largura_libro,clasificacion_edad,compone_saga,famoso,peso,tipo_narrador,libro,valoracion,timestep
87,fantasia,papel,spa,normal,adulto,si,no,pesado,primera_persona,71.0,4,18
87,terror,papel,cat,normal,adulto,no,no,ligero,tercera_persona,38.0,3,18
87,romance,papel,spa,normal,adulto,no,si,ligero,tercera_persona,344.0,3,22
87,romance,papel,spa,largo,adulto,no,si,ligero,primera_persona,376.0,3,24
87,romance,papel,spa,largo,adulto,si,no,pesado,tercera_persona,363.0,4,26
87,magia,ebook,spa,corto,adulto,si,no,pesado,primera_persona,281.0,4,29
87,suspense,papel,spa,largo,juvenil,si,no,ligero,primera_persona,409.0,3,30
87,romance,papel,spa,normal,juvenil,si,no,intermedio,tercera_persona,374.0,4,32
87,magia,papel,spa,corto,juvenil,si,si,ligero,tercera_persona,287.0,3,33
87,suspense,papel,spa,largo,juvenil,no,no,ligero,tercera_persona,163.0,3,33
87,fantasia,audiolibro,spa,largo,adulto,si,si,intermedio,primera_persona,69.0,3,38
87,suspense,audiolibro,spa,normal,juvenil,no,no,ligero,primera_persona,321.0,3,38
87,romance,papel,spa,normal,juvenil,si,no,ligero,primera_persona,341.0,3,44
87,romance,papel,spa,normal,adulto,no,si,ligero,primera_persona,364.0,3,44
88,fantasia,ebook,spa,largo,infantil,si,no,intermedio,tercera_persona,3.0,4,0
88,suspense,papel,spa,largo,juvenil,no,si,intermedio,primera_persona,411.0,3,0
88,ficcion_historica,papel,spa,largo,juvenil,si,no,pesado,primera_persona,108.0,3,0
88,humor,ebook,spa,largo,infantil,si,no,intermedio,tercera_persona,273.0,3,18
88,ficcion_historica,ebook,spa,normal,infantil,si,si,intermedio,tercera_persona,102.0,4,19
88,humor,papel,spa,corto,juvenil,si,si,ligero,primera_persona,260.0,4,19
88,ciencia_ficcion,ebook,spa,normal,juvenil,si,si,ligero,tercera_persona,383.0,4,23
88,misterio,papel,spa,largo,juvenil,si,si,pesado,primera_persona,309.0,3,26
88,terror,papel,spa,normal,infantil,si,si,ligero,tercera_persona,187.0,5,26
88,suspense,papel,spa,normal,infantil,si,no,intermedio,primera_persona,162.0,4,27
88,humor,ebook,cat,largo,infantil,si,no,ligero,tercera_persona,33.0,4,27
88,terror,papel,spa,largo,adulto,no,si,pesado,tercera_persona,215.0,3,27
88,ciencia_ficcion,papel,spa,largo,infantil,no,no,ligero,primera_persona,378.0,4,27
88,misterio,papel,spa,normal,juvenil,si,si,intermedio,tercera_persona,304.0,4,29
88,romance,audiolibro,spa,corto,infantil,no,no,pesado,primera_persona,363.0,3,29
88,terror,ebook,cat,corto,juvenil,si,no,ligero,tercera_persona,159.0,3,31
88,suspense,ebook,eng,normal,juvenil,no,si,ligero,tercera_persona,174.0,4,31
88,humor,papel,spa,normal,juvenil,si,si,ligero,primera_persona,226.0,3,31
88,terror,papel,spa,largo,infantil,si,no,pesado,primera_persona,196.0,3,31
88,terror,papel,cat,corto,juvenil,no,si,ligero,primera_persona,25.0,2,31
88,humor,papel,eng,largo,infantil,no,no,pesado,tercera_persona,262.0,4,40
88,ciencia_ficcion,papel,spa,corto,infantil,no,si,pesado,tercera_persona,384.0,5,40
88,ciencia_ficcion,audiolibro,spa,normal,juvenil,no,si,ligero,tercera_persona,388.0,4,40
88,fantasia,ebook,spa,largo,infantil,si,no,ligero,tercera_persona,61.0,4,40
88,romance,papel,spa,normal,juvenil,si,no,pesado,primera_persona,342.0,3,40
88,fantasia,papel,spa,corto,infantil,si,no,pesado,tercera_persona,28.0,3,40
88,humor,papel,spa,normal,juvenil,no,no,ligero,tercera_persona,134.0,4,40
88,suspense,audiolibro,spa,corto,infantil,si,no,ligero,primera_persona,410.0,3,41
88,magia,ebook,spa,normal,juvenil,si,si,intermedio,primera_persona,279.0,3,42
88,romance,papel,spa,normal,juvenil,si,no,ligero,primera_persona,341.0,3,44
88,humor,papel,cat,normal,juvenil,si,si,ligero,tercera_persona,249.0,3,54
89,romance,papel,eng,largo,infantil,no,si,pesado,tercera_persona,372.0,3,0
89,fantasia,papel,spa,normal,juvenil,si,no,ligero,primera_persona,27.0,4,1
89,suspense,ebook,cat,corto,juvenil,si,si,intermedio,tercera_persona,22.0,3,1
89,magia,papel,eng,corto,juvenil,si,si,ligero,tercera_persona,287.0,3,3
89,suspense,papel,spa,normal,juvenil,no,no,intermedio,primera_persona,35.0,4,16
89,misterio,papel,eng,normal,juvenil,no,no,intermedio,tercera_persona,337.0,4,16
89,fantasia,papel,spa,corto,infantil,no,si,pesado,primera_persona,32.0,4,16
89,ficcion_historica,papel,spa,normal,infantil,no,no,ligero,primera_persona,112.0,3,16
89,misterio,papel,cat,normal,infantil,no,si,intermedio,primera_persona,83.0,3,19
89,fantasia,papel,eng,corto,infantil,si,si,pesado,tercera_persona,28.0,4,20
89,romance,papel,eng,corto,infantil,no,si,ligero,primera_persona,376.0,3,21
89,humor,papel,eng,normal,infantil,si,si,intermedio,tercera_persona,268.0,4,21
89,romance,papel,spa,corto,infantil,no,si,intermedio,tercera_persona,348.0,3,23
89,ficcion_historica,papel,eng,corto,infantil,si,si,ligero,tercera_persona,106.0,4,23
89,romance,ebook,spa,corto,juvenil,no,no,pesado,tercera_persona,366.0,3,28
89,ficcion_historica,papel,eng,corto,infantil,si,si,pesado,tercera_persona,147.0,4,28
89,misterio,papel,eng,largo,infantil,no,no,ligero,primera_persona,330.0,4,28
90,romance,ebook,spa,normal,infantil,si,no,intermedio,tercera_persona,368.0,3,0
90,misterio,ebook,spa,largo,juvenil,si,no,intermedio,primera_persona,303.0,3,5
90,magia,papel,spa,corto,adulto,si,no,ligero,primera_persona,281.0,4,6
90,ciencia_ficcion,papel,spa,largo,juvenil,si,no,intermedio,primera_persona,27.0,4,7
90,humor,ebook,spa,largo,juvenil,no,no,ligero,tercera_persona,134.0,4,8
90,fantasia,ebook,spa,largo,infantil,no,si,ligero,primera_persona,61.0,4,8
90,fantasia,ebook,eng,normal,adulto,no,no,intermedio,primera_persona,63.0,4,8
90,suspense,papel,spa,normal,adulto,si,no,ligero,primera_persona,412.0,2,9
90,terror,ebook,spa,normal,infantil,si,si,intermedio,tercera_persona,187.0,4,10
90,romance,audiolibro,spa,largo,infantil,si,no,ligero,primera_persona,372.0,3,10
90,romance,papel,spa,corto,juvenil,no,si,ligero,primera_persona,366.0,3,10
90,ficcion_historica,papel,spa,largo,juvenil,si,si,intermedio,tercera_persona,113.0,2,13
90,misterio,ebook,spa,largo,adulto,si,si,intermedio,primera_persona,326.0,3,34
90,humor,ebook,spa,largo,juvenil,si,si,ligero,primera_persona,260.0,4,37
90,terror,ebook,spa,corto,juvenil,no,si,ligero,tercera_persona,212.0,4,38
90,fantasia,ebook,spa,normal,infantil,si,si,intermedio,tercera_persona,74.0,4,38
90,romance,ebook,spa,normal,infantil,no,no,intermedio,primera_persona,5.0,3,38
90,romance,papel,spa,normal,juvenil,no,no,ligero,primera_persona,364.0,3,39
90,ficcion_historica,ebook,spa,largo,infantil,si,si,pesado,primera_persona,149.0,3,40
90,ficcion_historica,ebook,spa,largo,infantil,si,si,intermedio,tercera_persona,154.0,4,40
90,romance,papel,spa,largo,infantil,si,si,pesado,tercera_persona,363.0,4,41
90,suspense,ebook,spa,largo,juvenil,no,si,pesado,tercera_persona,411.0,4,54
90,ciencia_ficcion,ebook,spa,corto,infantil,no,si,ligero,tercera_persona,384.0,5,56
90,romance,papel,spa,largo,juvenil,no,si,intermedio,tercera_persona,344.0,3,56
90,suspense,papel,spa,largo,juvenil,si,no,intermedio,primera_persona,402.0,4,58
90,misterio,ebook,cat,normal,infantil,no,si,pesado,tercera_persona,83.0,3,58
90,fantasia,ebook,spa,normal,infantil,si,si,ligero,tercera_persona,45.0,4,58
90,fantasia,ebook,spa,normal,juvenil,no,si,intermedio,tercera_persona,40.0,4,74
90,suspense,ebook,spa,normal,juvenil,no,si,intermedio,primera_persona,35.0,4,79
90,suspense,ebook,spa,normal,adulto,no,no,ligero,tercera_persona,307.0,3,80
90,romance,papel,spa,largo,juvenil,no,no,ligero,primera_persona,373.0,4,80
90,romance,audiolibro,spa,normal,adulto,no,no,ligero,tercera_persona,374.0,4,80
90,ficcion_historica,ebook,spa,normal,infantil,si,si,ligero,primera_persona,110.0,3,80
90,misterio,papel,spa,largo,juvenil,no,no,ligero,primera_persona,311.0,3,83
90,romance,ebook,spa,normal,adulto,no,si,intermedio,tercera_persona,171.0,3,83
90,romance,audiolibro,spa,normal,infantil,no,si,ligero,primera_persona,362.0,4,83
90,humor,audiolibro,spa,largo,juvenil,no,no,ligero,tercera_persona,257.0,3,85
90,romance,papel,spa,normal,adulto,no,si,intermedio,tercera_persona,355.0,3,85
90,ficcion_historica,ebook,spa,normal,adulto,no,no,pesado,tercera_persona,156.0,3,85
90,magia,ebook,spa,corto,juvenil,si,si,ligero,tercera_persona,287.0,3,85
90,romance,papel,spa,corto,infantil,si,si,intermedio,tercera_persona,376.0,3,85
90,ciencia_ficcion,ebook,eng,corto,juvenil,no,si,ligero,tercera_persona,394.0,4,88
90,ficcion_historica,papel,spa,normal,infantil,no,si,intermedio,primera_persona,79.0,3,88
90,romance,papel,spa,largo,juvenil,si,no,ligero,tercera_persona,341.0,2,89
90,misterio,papel,spa,largo,juvenil,si,no,ligero,tercera_persona,84.0,3,89
90,romance,ebook,spa,normal,juvenil,no,no,intermedio,primera_persona,357.0,3,89
90,misterio,ebook,spa,normal,juvenil,si,no,intermedio,tercera_persona,304.0,3,89
90,romance,ebook,spa,largo,infantil,no,si,intermedio,tercera_persona,348.0,4,89
90,ficcion_historica,papel,spa,normal,juvenil,si,no,ligero,primera_persona,153.0,3,89
91,fantasia,ebook,eng,normal,juvenil,si,si,pesado,tercera_persona,49.0,4,0
91,suspense,papel,eng,largo,adulto,si,no,intermedio,primera_persona,402.0,4,0
91,romance,papel,cat,normal,adulto,si,si,ligero,primera_persona,357.0,3,6
92,suspense,papel,eng,largo,juvenil,si,no,pesado,tercera_persona,402.0,3,0
92,magia,papel,spa,corto,juvenil,si,si,pesado,primera_persona,287.0,3,0
92,romance,papel,eng,largo,infantil,no,si,pesado,primera_persona,372.0,3,3
92,suspense,papel,spa,corto,juvenil,no,no,ligero,tercera_persona,163.0,3,3
92,magia,papel,spa,corto,juvenil,si,si,intermedio,tercera_persona,24.0,5,14
92,romance,papel,eng,corto,juvenil,no,si,intermedio,tercera_persona,366.0,3,14
92,ficcion_historica,papel,eng,largo,adulto,si,si,ligero,primera_persona,122.0,4,14
92,misterio,papel,spa,corto,infantil,si,no,pesado,primera_persona,320.0,3,14
92,ciencia_ficcion,papel,eng,normal,adulto,no,no,ligero,primera_persona,382.0,3,14
92,suspense,papel,spa,largo,juvenil,no,si,intermedio,tercera_persona,411.0,3,14
92,humor,papel,spa,corto,adulto,si,si,ligero,tercera_persona,234.0,4,14
92,humor,papel,spa,corto,infantil,no,no,ligero,tercera_persona,238.0,3,15
92,fantasia,papel,spa,normal,juvenil,no,no,ligero,primera_persona,58.0,4,17
92,magia,papel,eng,corto,infantil,no,si,ligero,primera_persona,289.0,4,17
92,misterio,papel,spa,corto,adulto,si,si,ligero,tercera_persona,315.0,4,17
92,fantasia,papel,eng,normal,adulto,no,no,ligero,primera_persona,63.0,4,17
92,fantasia,papel,spa,largo,juvenil,no,si,ligero,primera_persona,64.0,4,17
92,romance,papel,eng,corto,juvenil,si,si,ligero,primera_persona,70.0,3,17
92,fantasia,ebook,eng,normal,adulto,si,si,intermedio,primera_persona,43.0,3,18
92,ciencia_ficcion,papel,spa,largo,juvenil,no,no,pesado,primera_persona,394.0,4,18
92,fantasia,papel,spa,normal,adulto,si,si,ligero,primera_persona,71.0,3,18
92,humor,papel,cat,corto,juvenil,si,si,ligero,primera_persona,249.0,3,18
92,terror,papel,cat,normal,adulto,no,si,intermedio,tercera_persona,38.0,4,19
92,romance,papel,eng,normal,infantil,si,no,intermedio,primera_persona,367.0,3,23
92,magia,papel,eng,normal,juvenil,no,no,ligero,tercera_persona,292.0,4,24
92,terror,papel,spa,normal,adulto,si,si,ligero,primera_persona,181.0,3,24
92,fantasia,papel,eng,normal,juvenil,si,si,pesado,tercera_persona,49.0,4,24
92,suspense,papel,eng,corto,juvenil,no,si,intermedio,tercera_persona,57.0,4,32
92,fantasia,papel,cat,corto,adulto,si,si,pesado,primera_persona,20.0,4,48
92,magia,papel,spa,largo,juvenil,si,si,ligero,tercera_persona,1.0,4,50
92,fantasia,papel,cat,largo,adulto,si,no,ligero,tercera_persona,3.0,4,54
92,terror,ebook,cat,normal,juvenil,no,no,intermedio,primera_persona,25.0,3,59
93,ficcion_historica,papel,spa,largo,juvenil,si,no,intermedio,primera_persona,113.0,4,0
93,fantasia,papel,eng,corto,infantil,si,no,ligero,tercera_persona,28.0,4,1
93,magia,papel,spa,normal,adulto,si,no,ligero,primera_persona,284.0,3,4
93,ficcion_historica,papel,spa,normal,adulto,si,no,pesado,tercera_persona,97.0,4,6
93,humor,papel,spa,normal,juvenil,si,si,intermedio,tercera_persona,226.0,3,6
93,suspense,papel,spa,normal,adulto,no,si,pesado,primera_persona,178.0,3,7
93,suspense,papel,spa,normal,adulto,si,no,intermedio,primera_persona,326.0,3,20
93,suspense,papel,spa,normal,adulto,no,no,pesado,tercera_persona,339.0,4,25
93,ficcion_historica,papel,spa,corto,adulto,si,no,ligero,tercera_persona,103.0,3,25
93,suspense,papel,spa,normal,juvenil,no,no,intermedio,tercera_persona,321.0,5,27
93,misterio,papel,spa,corto,juvenil,no,si,ligero,primera_persona,251.0,4,30
93,misterio,papel,spa,normal,juvenil,si,no,intermedio,tercera_persona,84.0,4,30
93,suspense,papel,spa,normal,adulto,si,si,ligero,tercera_persona,83.0,3,30
93,suspense,papel,spa,normal,adulto,no,no,ligero,tercera_persona,307.0,3,30
93,fantasia,papel,spa,corto,infantil,si,no,ligero,tercera_persona,65.0,4,30
93,suspense,papel,spa,normal,adulto,si,si,ligero,tercera_persona,412.0,3,30
93,misterio,papel,cat,largo,juvenil,si,no,intermedio,tercera_persona,313.0,4,53
93,romance,papel,spa,corto,adulto,si,no,pesado,tercera_persona,363.0,3,53
94,humor,papel,cat,corto,juvenil,si,si,intermedio,primera_persona,249.0,4,12
94,terror,papel,spa,corto,adulto,si,si,ligero,primera_persona,217.0,3,12
94,suspense,papel,spa,corto,juvenil,no,no,ligero,tercera_persona,163.0,4,13
94,terror,papel,spa,corto,juvenil,si,no,intermedio,primera_persona,208.0,4,17
94,humor,papel,cat,largo,juvenil,si,no,intermedio,tercera_persona,70.0,3,17
94,romance,papel,spa,largo,juvenil,si,si,ligero,primera_persona,372.0,3,18
94,ficcion_historica,papel,spa,normal,adulto,no,si,intermedio,tercera_persona,133.0,3,19
94,romance,ebook,spa,corto,adulto,no,si,ligero,tercera_persona,376.0,4,22
94,ficcion_historica,papel,cat,normal,adulto,si,si,pesado,tercera_persona,83.0,4,22
94,suspense,papel,spa,largo,infantil,no,si,ligero,tercera_persona,411.0,4,23
94,ficcion_historica,papel,spa,normal,adulto,no,no,intermedio,tercera_persona,143.0,4,23
94,misterio,papel,spa,normal,adulto,no,si,ligero,tercera_persona,339.0,4,32
94,ficcion_historica,papel,spa,largo,adulto,no,si,pesado,primera_persona,122.0,3,32
94,misterio,papel,spa,corto,juvenil,si,no,intermedio,tercera_persona,303.0,5,38
94,terror,papel,spa,largo,juvenil,si,si,ligero,primera_persona,204.0,3,44
94,humor,papel,spa,normal,adulto,si,no,pesado,primera_persona,246.0,4,44
94,humor,papel,spa,corto,adulto,si,si,ligero,tercera_persona,234.0,4,44
94,humor,papel,spa,corto,infantil,no,si,ligero,tercera_persona,253.0,3,45
94,romance,papel,spa,normal,adulto,si,no,intermedio,tercera_persona,374.0,4,52
94,suspense,papel,spa,normal,adulto,no,si,ligero,primera_persona,307.0,3,54
94,suspense,papel,spa,normal,adulto,si,si,ligero,tercera_persona,412.0,3,54
94,terror,papel,spa,largo,juvenil,si,si,ligero,primera_persona,205.0,3,54
94,fantasia,audiolibro,eng,corto,adulto,no,no,ligero,tercera_persona,11.0,3,57
94,misterio,papel,spa,corto,juvenil,no,si,intermedio,primera_persona,329.0,4,58
94,romance,papel,spa,normal,juvenil,no,si,ligero,primera_persona,344.0,4,58
94,suspense,papel,spa,normal,adulto,no,si,ligero,tercera_persona,178.0,3,59
94,humor,papel,spa,normal,adulto,no,no,ligero,primera_persona,227.0,4,61
94,humor,papel,eng,corto,juvenil,si,si,intermedio,primera_persona,260.0,3,62
94,humor,papel,spa,normal,adulto,si,no,pesado,tercera_persona,226.0,3,63
94,humor,papel,spa,corto,infantil,si,si,ligero,primera_persona,252.0,4,69
94,ciencia_ficcion,papel,spa,corto,adulto,no,si,ligero,tercera_persona,381.0,4,69
94,misterio,papel,spa,corto,juvenil,no,no,ligero,primera_persona,311.0,3,69
94,misterio,papel,cat,corto,adulto,no,no,ligero,primera_persona,315.0,4,69
94,ciencia_ficcion,papel,spa,corto,adulto,no,no,ligero,tercera_persona,393.0,3,70
94,magia,papel,spa,normal,adulto,si,no,intermedio,primera_persona,283.0,4,70
94,terror,papel,spa,largo,juvenil,si,si,intermedio,tercera_persona,193.0,4,70
94,ficcion_historica,papel,spa,largo,adulto,si,si,intermedio,primera_persona,108.0,4,77
94,fantasia,papel,spa,normal,adulto,no,no,intermedio,tercera_persona,77.0,4,77
94,fantasia,papel,spa,normal,adulto,si,no,intermedio,tercera_persona,15.0,4,81
94,romance,papel,spa,normal,infantil,no,no,intermedio,primera_persona,5.0,3,81
94,humor,papel,spa,corto,adulto,si,si,intermedio,tercera_persona,274.0,4,81
94,humor,papel,spa,corto,juvenil,si,no,intermedio,primera_persona,263.0,4,82
94,humor,papel,spa,largo,adulto,si,si,ligero,primera_persona,255.0,3,83
94,romance,papel,spa,corto,juvenil,si,no,intermedio,primera_persona,366.0,4,83
94,magia,papel,spa,largo,juvenil,no,no,ligero,tercera_persona,291.0,5,83
94,ficcion_historica,papel,spa,largo,juvenil,si,no,ligero,tercera_persona,113.0,3,89
94,terror,papel,spa,normal,juvenil,si,si,pesado,primera_persona,165.0,3,89
94,magia,papel,spa,largo,adulto,si,si,intermedio,primera_persona,1.0,3,89
94,romance,papel,spa,normal,adulto,si,no,intermedio,primera_persona,341.0,4,89
95,terror,papel,eng,largo,juvenil,no,no,intermedio,tercera_persona,207.0,3,0
95,fantasia,papel,spa,corto,juvenil,si,si,ligero,primera_persona,29.0,4,4
95,magia,papel,eng,normal,adulto,si,si,ligero,tercera_persona,284.0,4,4
96,magia,papel,cat,normal,juvenil,no,si,ligero,primera_persona,0.0,4,0
96,misterio,papel,cat,corto,adulto,si,si,ligero,primera_persona,315.0,3,3
96,terror,papel,eng,corto,juvenil,no,si,ligero,primera_persona,212.0,4,5
96,fantasia,papel,spa,normal,infantil,si,no,intermedio,primera_persona,45.0,3,6
96,ciencia_ficcion,papel,spa,normal,infantil,si,si,ligero,primera_persona,386.0,3,7
96,romance,papel,spa,largo,juvenil,no,no,ligero,primera_persona,372.0,3,8
96,terror,papel,cat,normal,juvenil,no,no,pesado,tercera_persona,38.0,4,8
96,ficcion_historica,papel,eng,normal,juvenil,no,si,pesado,primera_persona,155.0,4,8
96,humor,papel,cat,largo,infantil,no,no,intermedio,primera_persona,33.0,4,8
96,ficcion_historica,papel,eng,corto,juvenil,si,no,intermedio,tercera_persona,124.0,4,13
96,ciencia_ficcion,papel,spa,corto,infantil,no,no,intermedio,tercera_persona,378.0,3,14
96,ciencia_ficcion,papel,spa,corto,juvenil,no,si,pesado,primera_persona,394.0,5,14
96,fantasia,papel,eng,corto,juvenil,no,si,intermedio,tercera_persona,59.0,3,14
96,ciencia_ficcion,papel,eng,normal,adulto,si,no,intermedio,tercera_persona,300.0,5,14
96,misterio,papel,eng,normal,juvenil,no,no,pesado,primera_persona,337.0,4,14
96,terror,papel,eng,normal,infantil,si,si,ligero,tercera_persona,187.0,4,14
96,terror,papel,eng,normal,infantil,no,no,ligero,tercera_persona,190.0,4,14
96,humor,papel,eng,normal,juvenil,si,si,intermedio,primera_persona,226.0,3,14
96,magia,papel,eng,normal,juvenil,no,no,intermedio,tercera_persona,292.0,4,15
96,ficcion_historica,papel,spa,normal,infantil,si,si,ligero,primera_persona,110.0,3,25
96,fantasia,papel,spa,corto,infantil,no,no,pesado,tercera_persona,37.0,3,28
96,suspense,papel,spa,normal,infantil,no,si,intermedio,primera_persona,332.0,5,31
96,ciencia_ficcion,papel,spa,normal,infantil,no,no,pesado,primera_persona,385.0,4,31
96,terror,papel,eng,corto,infantil,si,si,ligero,primera_persona,206.0,4,31
96,ciencia_ficcion,papel,eng,normal,infantil,si,si,ligero,primera_persona,399.0,4,33
96,suspense,papel,eng,corto,infantil,si,no,intermedio,tercera_persona,410.0,3,39
96,humor,papel,eng,corto,juvenil,si,si,pesado,primera_persona,264.0,4,42
96,terror,papel,spa,normal,adulto,no,si,intermedio,primera_persona,184.0,4,48
96,misterio,papel,eng,normal,juvenil,no,si,intermedio,primera_persona,327.0,3,49
96,romance,papel,spa,normal,infantil,no,no,ligero,primera_persona,171.0,3,63
96,ficcion_historica,papel,eng,corto,infantil,no,no,ligero,tercera_persona,157.0,4,64
96,humor,papel,eng,corto,infantil,si,no,ligero,tercera_persona,267.0,2,64
96,suspense,papel,eng,normal,infantil,si,no,intermedio,primera_persona,162.0,4,64
96,ficcion_historica,ebook,cat,largo,juvenil,si,no,intermedio,tercera_persona,70.0,3,64
96,humor,papel,eng,largo,juvenil,si,si,ligero,tercera_persona,262.0,4,67
96,ficcion_historica,papel,eng,corto,infantil,si,no,ligero,tercera_persona,111.0,3,69
96,humor,papel,eng,normal,infantil,no,no,intermedio,primera_persona,265.0,3,69
96,misterio,papel,eng,normal,juvenil,no,no,pesado,primera_persona,321.0,3,70
96,terror,papel,eng,normal,juvenil,no,si,pesado,primera_persona,174.0,4,70
96,fantasia,papel,eng,normal,juvenil,si,si,ligero,tercera_persona,49.0,4,70
